TransactionID,CustomerID,StoreID,Date,Time,Year,Month,MonthName,DayOfWeek,IsWeekend,Age,AgeGroup,Gender,Location,OnlineOrderFlag,Channel,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,DiscountApplied,GiftWrap,ShippingMethod,DeliveryTime(Days),Weather,Event,CustomerSatisfaction,ReturnFlag
1180,274,,2021-12-09,18:33:56,2021,12,December,Thursday,False,41,36-50,Male,City_13,True,Online,981,Electronics_Product,Electronics,3,33.26552978,99.79658934,Credit Card,False,0.0,False,False,Overnight,1.0,Snowy,No Event,3,True
1181,302,,2023-12-22,16:40:27,2023,12,December,Friday,False,59,51+,Other,City_2,True,Online,453,Toys_Product,Toys,5,96.50760508,482.5380254,Online Payment,True,0.0,False,True,Express,1.0,Sunny,No Event,5,True
1182,125,50,2021-11-17,9:05:19,2021,11,November,Wednesday,False,24,18-25,Female,City_16,False,In-Store,220,Electronics_Product,Electronics,2,40.35064743,80.70129487,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,3,True
1183,229,45,2023-11-13,3:17:14,2023,11,November,Monday,False,50,36-50,Male,City_4,False,In-Store,284,Electronics_Product,Electronics,1,30.75847553,30.75847553,Online Payment,False,3.075847553,True,True,Not Applicable (In-Store),,Snowy,Black Friday,1,True
1184,149,,2019-11-13,22:03:36,2019,11,November,Wednesday,False,37,36-50,Female,City_10,True,Online,338,Decorations_Product,Decorations,2,95.17289188,190.3457838,Debit Card,False,19.03457838,True,False,Express,3.0,Snowy,Black Friday,3,True
1185,264,69,2023-11-30,20:19:49,2023,11,November,Thursday,False,38,36-50,Male,City_14,False,In-Store,640,Decorations_Product,Decorations,5,94.24907807,471.2453904,Debit Card,True,47.12453904,True,True,Not Applicable (In-Store),,Rainy,Black Friday,5,True
1186,79,97,2020-12-21,16:50:26,2020,12,December,Monday,False,44,36-50,Female,City_12,False,In-Store,496,Food_Product,Food,5,98.0945932,490.472966,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,1,True
1187,88,,2021-12-15,4:02:02,2021,12,December,Wednesday,False,68,51+,Female,City_11,True,Online,613,Electronics_Product,Electronics,4,74.01220475,296.048819,Online Payment,True,0.0,False,True,Overnight,1.0,Sunny,No Event,5,False
1188,52,42,2020-11-03,2:54:58,2020,11,November,Tuesday,False,18,18-25,Male,City_9,False,In-Store,587,Clothing_Product,Clothing,1,67.4916959,67.4916959,Online Payment,True,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,5,True
1189,370,17,2018-11-23,14:32:58,2018,11,November,Friday,False,33,26-35,Female,City_8,False,In-Store,432,Toys_Product,Toys,3,55.46167121,166.3850136,Online Payment,False,16.63850136,True,True,Not Applicable (In-Store),,Rainy,Black Friday,4,False
1190,184,,2021-11-16,1:38:33,2021,11,November,Tuesday,False,68,51+,Female,City_7,True,Online,604,Clothing_Product,Clothing,4,75.20779874,300.831195,Credit Card,False,30.0831195,True,False,Overnight,3.0,Snowy,Black Friday,2,False
1191,454,,2020-12-19,12:30:46,2020,12,December,Saturday,True,21,18-25,Male,City_14,True,Online,123,Decorations_Product,Decorations,1,57.7771595,57.7771595,Cash,False,0.0,False,False,Express,4.0,Rainy,Christmas Market,5,False
1192,451,,2022-11-10,2:09:13,2022,11,November,Thursday,False,44,36-50,Other,City_14,True,Online,798,Toys_Product,Toys,5,73.79009731,368.9504866,Debit Card,False,36.89504866,True,False,Express,5.0,Snowy,Black Friday,4,False
1193,438,,2023-11-30,12:26:21,2023,11,November,Thursday,False,45,36-50,Other,City_8,True,Online,718,Electronics_Product,Electronics,2,51.26122118,102.5224424,Debit Card,False,0.0,False,True,Overnight,5.0,Sunny,Christmas Market,2,True
1194,153,3,2020-12-29,9:33:56,2020,12,December,Tuesday,False,67,51+,Female,City_9,False,In-Store,265,Electronics_Product,Electronics,4,54.71412724,218.8565089,Online Payment,True,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,4,True
1195,60,,2019-12-08,2:30:26,2019,12,December,Sunday,True,20,18-25,Female,City_18,True,Online,202,Food_Product,Food,3,16.86836731,50.60510194,Credit Card,False,5.060510194,True,False,Overnight,5.0,Sunny,Black Friday,2,True
1196,115,,2021-11-10,0:35:24,2021,11,November,Wednesday,False,60,51+,Female,City_7,True,Online,796,Food_Product,Food,4,91.45720086,365.8288034,Cash,False,0.0,False,True,Overnight,3.0,Rainy,No Event,4,False
1197,467,29,2022-11-17,21:49:48,2022,11,November,Thursday,False,25,18-25,Other,City_16,False,In-Store,614,Electronics_Product,Electronics,4,12.04534621,48.18138484,Online Payment,False,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,5,False
1198,92,,2019-11-09,18:46:26,2019,11,November,Saturday,True,49,36-50,Female,City_16,True,Online,749,Decorations_Product,Decorations,5,36.24945934,181.2472967,Cash,True,18.12472967,True,False,Standard,3.0,Snowy,Black Friday,4,True
1199,495,,2022-11-29,16:31:14,2022,11,November,Tuesday,False,60,51+,Female,City_14,True,Online,937,Toys_Product,Toys,5,16.40686254,82.03431271,Debit Card,True,8.203431271,True,False,Standard,2.0,Rainy,Black Friday,4,False
1200,338,,2022-11-20,14:41:38,2022,11,November,Sunday,True,57,51+,Male,City_10,True,Online,695,Food_Product,Food,4,53.2757343,213.1029372,Cash,True,21.31029372,True,True,Overnight,2.0,Rainy,Black Friday,3,True
1201,47,,2023-11-16,15:12:17,2023,11,November,Thursday,False,49,36-50,Female,City_3,True,Online,955,Decorations_Product,Decorations,5,87.51742855,437.5871427,Cash,False,43.75871427,True,False,Standard,1.0,Snowy,Black Friday,3,False
1202,321,,2023-11-01,16:32:25,2023,11,November,Wednesday,False,45,36-50,Other,City_2,True,Online,110,Clothing_Product,Clothing,3,32.78298214,98.34894641,Online Payment,True,9.834894641,True,False,Standard,1.0,Rainy,Black Friday,3,True
1203,227,72,2020-11-18,7:30:24,2020,11,November,Wednesday,False,46,36-50,Other,City_2,False,In-Store,235,Electronics_Product,Electronics,1,51.38553492,51.38553492,Cash,False,5.138553492,True,True,Not Applicable (In-Store),,Sunny,Black Friday,2,True
1204,474,9,2021-11-06,12:09:49,2021,11,November,Saturday,True,24,18-25,Female,City_5,False,In-Store,13,Electronics_Product,Electronics,1,26.81629558,26.81629558,Debit Card,False,0.0,False,False,Not Applicable (In-Store),,Snowy,No Event,2,True
1205,135,79,2020-12-27,11:10:22,2020,12,December,Sunday,True,31,26-35,Male,City_20,False,In-Store,296,Decorations_Product,Decorations,1,88.69371885,88.69371885,Cash,False,0.0,False,True,Not Applicable (In-Store),,Snowy,Christmas Market,3,True
1206,322,70,2020-11-23,11:37:18,2020,11,November,Monday,False,53,51+,Female,City_8,False,In-Store,412,Clothing_Product,Clothing,2,55.38343356,110.7668671,Cash,False,11.07668671,True,False,Not Applicable (In-Store),,Rainy,Black Friday,4,True
1207,162,31,2021-12-07,21:33:31,2021,12,December,Tuesday,False,42,36-50,Other,City_16,False,In-Store,569,Electronics_Product,Electronics,3,94.00772267,282.023168,Online Payment,True,0.0,False,False,Not Applicable (In-Store),,Snowy,No Event,1,True
1208,308,63,2019-12-04,9:45:58,2019,12,December,Wednesday,False,56,51+,Male,City_20,False,In-Store,688,Clothing_Product,Clothing,1,92.67943105,92.67943105,Cash,False,9.267943105,True,True,Not Applicable (In-Store),,Rainy,Black Friday,4,True
1209,189,,2021-12-16,14:04:08,2021,12,December,Thursday,False,19,18-25,Other,City_1,True,Online,243,Food_Product,Food,4,47.65828663,190.6331465,Online Payment,False,0.0,False,True,Overnight,4.0,Rainy,Christmas Market,1,False
1210,368,11,2021-12-18,6:38:43,2021,12,December,Saturday,True,26,26-35,Female,City_9,False,In-Store,629,Toys_Product,Toys,1,45.96394949,45.96394949,Online Payment,False,4.596394949,True,True,Not Applicable (In-Store),,Snowy,Black Friday,3,False
1211,87,40,2023-11-01,16:40:08,2023,11,November,Wednesday,False,68,51+,Female,City_3,False,In-Store,96,Electronics_Product,Electronics,4,16.78379426,67.13517702,Cash,False,6.713517702,True,True,Not Applicable (In-Store),,Snowy,Black Friday,2,True
1212,4,,2019-12-01,8:45:40,2019,12,December,Sunday,True,55,51+,Male,City_12,True,Online,871,Clothing_Product,Clothing,2,17.21559585,34.43119169,Debit Card,True,0.0,False,True,Express,2.0,Snowy,Christmas Market,4,True
1213,62,,2022-12-04,12:23:00,2022,12,December,Sunday,True,68,51+,Male,City_14,True,Online,919,Food_Product,Food,1,31.04529531,31.04529531,Online Payment,False,0.0,False,True,Express,5.0,Snowy,Christmas Market,5,True
1214,152,17,2018-12-22,3:02:56,2018,12,December,Saturday,True,69,51+,Other,City_8,False,In-Store,263,Clothing_Product,Clothing,3,57.47572766,172.427183,Credit Card,False,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,2,True
1215,93,,2021-11-12,4:40:00,2021,11,November,Friday,False,23,18-25,Other,City_17,True,Online,90,Clothing_Product,Clothing,3,20.88443109,62.65329328,Cash,False,6.265329328,True,False,Overnight,4.0,Rainy,Black Friday,4,True
1216,499,,2019-12-09,13:55:27,2019,12,December,Monday,False,31,26-35,Male,City_7,True,Online,867,Clothing_Product,Clothing,4,81.61987381,326.4794952,Cash,False,0.0,False,True,Express,3.0,Rainy,Christmas Market,3,False
1217,343,40,2018-11-21,23:27:31,2018,11,November,Wednesday,False,55,51+,Male,City_14,False,In-Store,694,Electronics_Product,Electronics,2,96.0955674,192.1911348,Online Payment,True,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,5,True
1218,56,,2018-12-03,2:11:40,2018,12,December,Monday,False,56,51+,Other,City_7,True,Online,481,Toys_Product,Toys,5,84.34787113,421.7393557,Credit Card,False,42.17393557,True,False,Overnight,5.0,Sunny,Black Friday,3,False
1219,79,,2023-12-08,14:49:05,2023,12,December,Friday,False,41,36-50,Female,City_11,True,Online,719,Electronics_Product,Electronics,4,84.81739272,339.2695709,Debit Card,False,0.0,False,True,Overnight,3.0,Rainy,Christmas Market,5,True
1220,176,77,2018-11-28,4:10:22,2018,11,November,Wednesday,False,65,51+,Other,City_14,False,In-Store,937,Decorations_Product,Decorations,3,33.47131072,100.4139322,Debit Card,False,10.04139322,True,True,Not Applicable (In-Store),,Rainy,Black Friday,4,False
1221,181,57,2020-11-29,10:12:29,2020,11,November,Sunday,True,27,26-35,Male,City_1,False,In-Store,590,Clothing_Product,Clothing,2,35.20519343,70.41038687,Cash,True,7.041038687,True,True,Not Applicable (In-Store),,Rainy,Black Friday,5,False
1222,157,100,2019-12-15,18:11:50,2019,12,December,Sunday,True,36,36-50,Other,City_5,False,In-Store,943,Electronics_Product,Electronics,5,50.58454501,252.9227251,Debit Card,True,0.0,False,True,Not Applicable (In-Store),,Rainy,Christmas Market,2,False
1223,367,3,2018-12-11,7:26:04,2018,12,December,Tuesday,False,67,51+,Female,City_13,False,In-Store,628,Food_Product,Food,2,34.41636867,68.83273734,Cash,True,6.883273734,True,True,Not Applicable (In-Store),,Sunny,Black Friday,4,True
1224,481,,2023-11-23,20:38:15,2023,11,November,Thursday,False,50,36-50,Female,City_6,True,Online,213,Electronics_Product,Electronics,5,32.96315431,164.8157715,Debit Card,False,16.48157715,True,False,Overnight,5.0,Snowy,Black Friday,2,False
1225,296,83,2018-12-29,5:38:48,2018,12,December,Saturday,True,21,18-25,Other,City_19,False,In-Store,147,Clothing_Product,Clothing,4,23.99834965,95.99339862,Credit Card,True,0.0,False,True,Not Applicable (In-Store),,Rainy,Christmas Market,1,False
1226,265,,2022-11-17,20:09:28,2022,11,November,Thursday,False,19,18-25,Other,City_10,True,Online,371,Food_Product,Food,1,17.3102895,17.3102895,Online Payment,False,0.0,False,False,Express,3.0,Rainy,No Event,2,True
1227,168,,2019-12-21,6:10:42,2019,12,December,Saturday,True,20,18-25,Male,City_20,True,Online,698,Toys_Product,Toys,5,18.5225105,92.61255249,Credit Card,True,9.261255249,True,True,Express,2.0,Sunny,Black Friday,4,True
1228,277,,2023-11-28,13:38:01,2023,11,November,Tuesday,False,68,51+,Other,City_20,True,Online,78,Decorations_Product,Decorations,2,67.74958207,135.4991641,Online Payment,False,13.54991641,True,True,Overnight,5.0,Sunny,Black Friday,1,False
1229,132,,2022-11-17,8:29:25,2022,11,November,Thursday,False,29,26-35,Female,City_2,True,Online,779,Clothing_Product,Clothing,2,64.28764384,128.5752877,Debit Card,True,12.85752877,True,True,Overnight,3.0,Snowy,Black Friday,1,True
1230,432,,2023-11-30,13:31:38,2023,11,November,Thursday,False,44,36-50,Male,City_13,True,Online,35,Clothing_Product,Clothing,5,24.87912907,124.3956453,Credit Card,True,12.43956453,True,True,Standard,3.0,Snowy,Black Friday,1,False
1231,218,,2023-12-08,15:44:01,2023,12,December,Friday,False,65,51+,Other,City_18,True,Online,129,Electronics_Product,Electronics,3,86.50630606,259.5189182,Debit Card,True,0.0,False,True,Standard,2.0,Rainy,Christmas Market,1,False
1232,114,18,2019-11-08,23:11:48,2019,11,November,Friday,False,25,18-25,Female,City_19,False,In-Store,610,Electronics_Product,Electronics,5,33.99501963,169.9750982,Online Payment,True,16.99750982,True,True,Not Applicable (In-Store),,Sunny,Black Friday,5,False
1233,319,,2023-11-28,3:06:58,2023,11,November,Tuesday,False,50,36-50,Other,City_7,True,Online,918,Electronics_Product,Electronics,2,35.52727934,71.05455867,Cash,True,7.105455867,True,False,Standard,2.0,Sunny,Black Friday,4,True
1234,86,,2022-11-22,21:41:34,2022,11,November,Tuesday,False,31,26-35,Female,City_14,True,Online,448,Electronics_Product,Electronics,2,39.20423836,78.40847672,Credit Card,True,7.840847672,True,True,Standard,2.0,Sunny,Black Friday,2,False
1235,216,,2018-11-18,10:11:40,2018,11,November,Sunday,True,31,26-35,Male,City_10,True,Online,217,Toys_Product,Toys,5,41.92538293,209.6269146,Online Payment,False,0.0,False,True,Express,5.0,Sunny,Christmas Market,5,True
1236,155,,2022-11-16,17:55:11,2022,11,November,Wednesday,False,61,51+,Female,City_1,True,Online,105,Food_Product,Food,3,38.67610117,116.0283035,Credit Card,True,0.0,False,False,Overnight,5.0,Snowy,Christmas Market,3,True
1237,157,,2021-11-05,21:39:28,2021,11,November,Friday,False,44,36-50,Male,City_5,True,Online,856,Electronics_Product,Electronics,5,31.42854903,157.1427452,Cash,True,15.71427452,True,True,Express,1.0,Snowy,Black Friday,2,True
1238,383,70,2022-11-04,23:53:55,2022,11,November,Friday,False,59,51+,Male,City_1,False,In-Store,420,Toys_Product,Toys,2,33.79521416,67.59042832,Credit Card,True,6.759042832,True,True,Not Applicable (In-Store),,Rainy,Black Friday,3,False
1239,328,24,2022-12-13,2:00:02,2022,12,December,Tuesday,False,54,51+,Other,City_8,False,In-Store,578,Decorations_Product,Decorations,3,33.60411548,100.8123464,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,1,False
1240,469,,2020-11-18,12:20:01,2020,11,November,Wednesday,False,44,36-50,Male,City_7,True,Online,168,Decorations_Product,Decorations,4,62.39561844,249.5824738,Online Payment,True,24.95824738,True,False,Express,3.0,Snowy,Black Friday,3,False
1241,414,,2021-11-22,8:03:21,2021,11,November,Monday,False,21,18-25,Female,City_20,True,Online,478,Decorations_Product,Decorations,4,97.06106881,388.2442752,Debit Card,True,38.82442752,True,False,Express,3.0,Rainy,Black Friday,3,True
1242,50,,2020-12-07,5:33:30,2020,12,December,Monday,False,52,51+,Male,City_19,True,Online,813,Clothing_Product,Clothing,4,70.22133319,280.8853328,Cash,True,0.0,False,True,Express,5.0,Rainy,No Event,5,False
1243,484,1,2019-12-19,16:02:03,2019,12,December,Thursday,False,52,51+,Other,City_16,False,In-Store,587,Toys_Product,Toys,5,49.62724095,248.1362048,Cash,False,0.0,False,False,Not Applicable (In-Store),,Snowy,No Event,5,True
1244,166,,2018-12-16,11:11:27,2018,12,December,Sunday,True,23,18-25,Male,City_11,True,Online,540,Food_Product,Food,1,67.31109519,67.31109519,Cash,True,0.0,False,False,Overnight,4.0,Snowy,Christmas Market,2,True
1245,159,,2023-11-24,20:46:30,2023,11,November,Friday,False,31,26-35,Other,City_17,True,Online,1,Food_Product,Food,4,60.08862904,240.3545162,Debit Card,True,24.03545162,True,False,Overnight,4.0,Rainy,Black Friday,1,True
1246,358,,2018-12-03,11:39:11,2018,12,December,Monday,False,38,36-50,Female,City_8,True,Online,931,Decorations_Product,Decorations,1,29.1646062,29.1646062,Cash,True,2.91646062,True,False,Overnight,4.0,Sunny,Black Friday,5,False
1247,226,,2018-11-23,3:57:18,2018,11,November,Friday,False,38,36-50,Other,City_16,True,Online,160,Food_Product,Food,1,81.01736988,81.01736988,Cash,True,8.101736988,True,False,Express,4.0,Sunny,Black Friday,4,False
1248,110,84,2019-12-21,20:18:31,2019,12,December,Saturday,True,61,51+,Other,City_3,False,In-Store,689,Decorations_Product,Decorations,5,72.84824004,364.2412002,Cash,False,36.42412002,True,True,Not Applicable (In-Store),,Snowy,Black Friday,4,False
1249,308,50,2018-12-19,16:52:04,2018,12,December,Wednesday,False,60,51+,Male,City_2,False,In-Store,772,Electronics_Product,Electronics,4,97.16901807,388.6760723,Credit Card,True,38.86760723,True,True,Not Applicable (In-Store),,Snowy,Black Friday,2,False
1250,33,75,2018-12-31,2:33:05,2018,12,December,Monday,False,52,51+,Other,City_17,False,In-Store,168,Toys_Product,Toys,3,52.92613762,158.7784129,Online Payment,False,0.0,False,False,Not Applicable (In-Store),,Sunny,Christmas Market,3,True
1251,431,26,2018-12-05,15:59:25,2018,12,December,Wednesday,False,50,36-50,Female,City_17,False,In-Store,406,Toys_Product,Toys,3,97.23558626,291.7067588,Online Payment,False,29.17067588,True,True,Not Applicable (In-Store),,Sunny,Black Friday,5,True
1252,367,,2019-11-20,17:14:19,2019,11,November,Wednesday,False,38,36-50,Male,City_3,True,Online,798,Electronics_Product,Electronics,5,77.2727612,386.363806,Credit Card,False,0.0,False,False,Express,4.0,Snowy,Christmas Market,3,False
1253,175,,2020-12-23,19:59:28,2020,12,December,Wednesday,False,68,51+,Other,City_3,True,Online,323,Toys_Product,Toys,2,78.65888842,157.3177768,Debit Card,True,0.0,False,False,Express,4.0,Snowy,Christmas Market,4,False
1254,31,,2022-12-07,23:53:47,2022,12,December,Wednesday,False,27,26-35,Male,City_20,True,Online,390,Toys_Product,Toys,2,28.32160134,56.64320267,Cash,False,0.0,False,False,Overnight,2.0,Sunny,No Event,3,False
1255,98,,2019-11-17,15:49:18,2019,11,November,Sunday,True,23,18-25,Female,City_14,True,Online,8,Electronics_Product,Electronics,4,43.26676251,173.06705,Debit Card,False,0.0,False,True,Overnight,3.0,Sunny,Christmas Market,5,False
1256,493,73,2020-12-12,6:23:03,2020,12,December,Saturday,True,26,26-35,Male,City_1,False,In-Store,34,Food_Product,Food,4,38.22134247,152.8853699,Cash,False,0.0,False,True,Not Applicable (In-Store),,Snowy,No Event,5,True
1257,82,52,2020-12-28,3:56:51,2020,12,December,Monday,False,70,51+,Male,City_18,False,In-Store,388,Electronics_Product,Electronics,1,49.38325872,49.38325872,Debit Card,False,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,2,True
1258,150,,2022-12-08,12:47:55,2022,12,December,Thursday,False,32,26-35,Other,City_7,True,Online,744,Food_Product,Food,3,78.64268329,235.9280499,Credit Card,True,0.0,False,True,Standard,4.0,Rainy,No Event,3,False
1259,157,83,2019-11-27,6:14:51,2019,11,November,Wednesday,False,18,18-25,Female,City_6,False,In-Store,429,Decorations_Product,Decorations,2,15.00537558,30.01075116,Credit Card,True,3.001075116,True,False,Not Applicable (In-Store),,Sunny,Black Friday,4,False
